#------------------------------------------------------------------------------
#
# Copyright (c) Oracle Corporation 1998. All Rights Reserved.
#
#------------------------------------------------------------------------------
#
# Name:          Mapping table from UDC to ISO 10646(Unicode) Private Use 
#                Area(PUA) for
#                SIMPLIFIED CHINESE character sets of Oracle NLSRTL
#
# Created Date:  Tue Dec 22 15:38:02 1998

#
# Table Version: It is generated from NLSRTL Version 3.4.0.0.0 - Production.
#
# Table Owner:   Oracle Corporation
#
# Tables:        This file includes two tables
#
#                Table 1: Character sets which belong to SIMPLIFIED CHINESE language
#
#                Table 2: Mapping between PUA and UDC values of all character
#                         set which has PUA mapping (stated 'yes' in Table 1.)
#
# Table 1 format:
#                Columns separated by spaces:
#                    Column 1: (pos.  3-30) character set name
#                    Column 2: (pos. 32-35) character set id
#                    Column 3: (pos. 37-39) has PUA mapping (yes/no)?
#
#                The entries are in Oracle character set id order.
#
# Table 2 format:
#                Columns separated by spaces
#                   Column 1: (pos.  1-10) ISO 10646 code in hex
#                   Column 2: (pos. 12-21) value of 1st character set in hex
#                   Column 3: (pos. 23-32) value of 2nd character set in hex
#                     :
#                     :
#                   Column N: (pos. xx-xx) value of Nth character set in hex
#                The entries are in ISO 10646 code value order.
#
#------------------------------------------------------------------------------
# Table 1.
# CHARACTER SET NAME            ID  PUA?
# ---------------------------- ---- ---
# ZHS16CGB231280                850 no
# ZHS16MACCGB231280             851 no
# ZHS16GBK                      852 yes
# ZHS16DBCS                     853 yes
# ZHS16CGB231280FIXED          1850 no
# ZHS16GBKFIXED                1852 yes
# ZHS16DBCSFIXED               1853 yes
#------------------------------------------------------------------------------
# Table 2.
# PUA      ID:852     ID:853     ID:1852    ID:1853   
#--------- ---------- ---------- ---------- ----------
E1C0       AEE9       788A       AEE9       788A      
E1C1       AEEA       788B       AEEA       788B      
E1C2       AEEB       788C       AEEB       788C      
E1C3       AEEC       788D       AEEC       788D      
E1C4       AEED       788E       AEED       788E      
E1C5       AEEE       788F       AEEE       788F      
E1C6       AEEF       7890       AEEF       7890      
E1C7       AEF0       7891       AEF0       7891      
E1C8       AEF1       7892       AEF1       7892      
E1C9       AEF2       7893       AEF2       7893      
E1CA       AEF3       7894       AEF3       7894      
E1CB       AEF4       7895       AEF4       7895      
E1CC       AEF5       7896       AEF5       7896      
E1CD       AEF6       7897       AEF6       7897      
E1CE       AEF7       7898       AEF7       7898      
E1CF       AEF8       7899       AEF8       7899      
E1D0       AEF9       789A       AEF9       789A      
E1D1       AEFA       789B       AEFA       789B      
E1D2       AEFB       789C       AEFB       789C      
E1D3       AEFC       789D       AEFC       789D      
E1D4       AEFD       789E       AEFD       789E      
E1D5       AEFE       789F       AEFE       789F      
E1D6       AFA1       78A0       AFA1       78A0      
E1D7       AFA2       78A1       AFA2       78A1      
E1D8       AFA3       78A2       AFA3       78A2      
E1D9       AFA4       78A3       AFA4       78A3      
E1DA       AFA5       78A4       AFA5       78A4      
E1DB       AFA6       78A5       AFA6       78A5      
E1DC       AFA7       78A6       AFA7       78A6      
E1DD       AFA8       78A7       AFA8       78A7      
E1DE       AFA9       78A8       AFA9       78A8      
E1DF       AFAA       78A9       AFAA       78A9      
E1E0       AFAB       78AA       AFAB       78AA      
E1E1       AFAC       78AB       AFAC       78AB      
E1E2       AFAD       78AC       AFAD       78AC      
E1E3       AFAE       78AD       AFAE       78AD      
E1E4       AFAF       78AE       AFAF       78AE      
E1E5       AFB0       78AF       AFB0       78AF      
E1E6       AFB1       78B0       AFB1       78B0      
E1E7       AFB2       78B1       AFB2       78B1      
E1E8       AFB3       78B2       AFB3       78B2      
E1E9       AFB4       78B3       AFB4       78B3      
E1EA       AFB5       78B4       AFB5       78B4      
E1EB       AFB6       78B5       AFB6       78B5      
E1EC       AFB7       78B6       AFB7       78B6      
E1ED       AFB8       78B7       AFB8       78B7      
E1EE       AFB9       78B8       AFB9       78B8      
E1EF       AFBA       78B9       AFBA       78B9      
E1F0       AFBB       78BA       AFBB       78BA      
E1F1       AFBC       78BB       AFBC       78BB      
E1F2       AFBD       78BC       AFBD       78BC      
E1F3       AFBE       78BD       AFBE       78BD      
E1F4       AFBF       78BE       AFBF       78BE      
E1F5       AFC0       78BF       AFC0       78BF      
E1F6       AFC1       78C0       AFC1       78C0      
E1F7       AFC2       78C1       AFC2       78C1      
E1F8       AFC3       78C2       AFC3       78C2      
E1F9       AFC4       78C3       AFC4       78C3      
E1FA       AFC5       78C4       AFC5       78C4      
E1FB       AFC6       78C5       AFC6       78C5      
E1FC       AFC7       78C6       AFC7       78C6      
E1FD       AFC8       78C7       AFC8       78C7      
E1FE       AFC9       78C8       AFC9       78C8      
E1FF       AFCA       78C9       AFCA       78C9      
E200       AFCB       78CA       AFCB       78CA      
E201       AFCC       78CB       AFCC       78CB      
E202       AFCD       78CC       AFCD       78CC      
E203       AFCE       78CD       AFCE       78CD      
E204       AFCF       78CE       AFCF       78CE      
E205       AFD0       78CF       AFD0       78CF      
E206       AFD1       78D0       AFD1       78D0      
E207       AFD2       78D1       AFD2       78D1      
E208       AFD3       78D2       AFD3       78D2      
E209       AFD4       78D3       AFD4       78D3      
E20A       AFD5       78D4       AFD5       78D4      
E20B       AFD6       78D5       AFD6       78D5      
E20C       AFD7       78D6       AFD7       78D6      
E20D       AFD8       78D7       AFD8       78D7      
E20E       AFD9       78D8       AFD9       78D8      
E20F       AFDA       78D9       AFDA       78D9      
E210       AFDB       78DA       AFDB       78DA      
E211       AFDC       78DB       AFDC       78DB      
E212       AFDD       78DC       AFDD       78DC      
E213       AFDE       78DD       AFDE       78DD      
E214       AFDF       78DE       AFDF       78DE      
E215       AFE0       78DF       AFE0       78DF      
E216       AFE1       78E0       AFE1       78E0      
E217       AFE2       78E1       AFE2       78E1      
E218       AFE3       78E2       AFE3       78E2      
E219       AFE4       78E3       AFE4       78E3      
E21A       AFE5       78E4       AFE5       78E4      
E21B       AFE6       78E5       AFE6       78E5      
E21C       AFE7       78E6       AFE7       78E6      
E21D       AFE8       78E7       AFE8       78E7      
E21E       AFE9       78E8       AFE9       78E8      
E21F       AFEA       78E9       AFEA       78E9      
E220       AFEB       78EA       AFEB       78EA      
E221       AFEC       78EB       AFEC       78EB      
E222       AFED       78EC       AFED       78EC      
E223       AFEE       78ED       AFEE       78ED      
E224       AFEF       78EE       AFEF       78EE      
E225       AFF0       78EF       AFF0       78EF      
E226       AFF1       78F0       AFF1       78F0      
E227       AFF2       78F1       AFF2       78F1      
E228       AFF3       78F2       AFF3       78F2      
E229       AFF4       78F3       AFF4       78F3      
E22A       AFF5       78F4       AFF5       78F4      
E22B       AFF6       78F5       AFF6       78F5      
E22C       AFF7       78F6       AFF7       78F6      
E22D       AFF8       78F7       AFF8       78F7      
E22E       AFF9       78F8       AFF9       78F8      
E22F       AFFA       78F9       AFFA       78F9      
E230       AFFB       78FA       AFFB       78FA      
E231       AFFC       78FB       AFFC       78FB      
E232       AFFD       78FC       AFFD       78FC      
E233       AFFE       78FD       AFFE       78FD      
E234       F8A1       7941       F8A1       7941      
E235       F8A2       7942       F8A2       7942      
E236       F8A3       7943       F8A3       7943      
E237       F8A4       7944       F8A4       7944      
E238       F8A5       7945       F8A5       7945      
E239       F8A6       78FE       F8A6       78FE      
E23A       F8A7       7947       F8A7       7947      
E23B       F8A8       7948       F8A8       7948      
E23C       F8A9       7949       F8A9       7949      
E23D       F8AA       794A       F8AA       794A      
E23E       F8AB       794B       F8AB       794B      
E23F       F8AC       794C       F8AC       794C      
E240       F8AD       794D       F8AD       794D      
E241       F8AE       794E       F8AE       794E      
E242       F8AF       794F       F8AF       794F      
E243       F8B0       7950       F8B0       7950      
E244       F8B1       7951       F8B1       7951      
E245       F8B2       7952       F8B2       7952      
E246       F8B3       7953       F8B3       7953      
E247       F8B4       7954       F8B4       7954      
E248       F8B5       7955       F8B5       7955      
E249       F8B6       7956       F8B6       7956      
E24A       F8B7       7957       F8B7       7957      
E24B       F8B8       7958       F8B8       7958      
E24C       F8B9       7959       F8B9       7959      
E24D       F8BA       795A       F8BA       795A      
E24E       F8BB       795B       F8BB       795B      
E24F       F8BC       795C       F8BC       795C      
E250       F8BD       795D       F8BD       795D      
E251       F8BE       795E       F8BE       795E      
E252       F8BF       795F       F8BF       795F      
E253       F8C0       7960       F8C0       7960      
E254       F8C1       7961       F8C1       7961      
E255       F8C2       7962       F8C2       7962      
E256       F8C3       7963       F8C3       7963      
E257       F8C4       7964       F8C4       7964      
E258       F8C5       7965       F8C5       7965      
E259       F8C6       7966       F8C6       7966      
E25A       F8C7       7967       F8C7       7967      
E25B       F8C8       7968       F8C8       7968      
E25C       F8C9       7969       F8C9       7969      
E25D       F8CA       796A       F8CA       796A      
E25E       F8CB       796B       F8CB       796B      
E25F       F8CC       796C       F8CC       796C      
E260       F8CD       796D       F8CD       796D      
E261       F8CE       796E       F8CE       796E      
E262       F8CF       796F       F8CF       796F      
E263       F8D0       7970       F8D0       7970      
E264       F8D1       7971       F8D1       7971      
E265       F8D2       7972       F8D2       7972      
E266       F8D3       7973       F8D3       7973      
E267       F8D4       7974       F8D4       7974      
E268       F8D5       7975       F8D5       7975      
E269       F8D6       7976       F8D6       7976      
E26A       F8D7       7977       F8D7       7977      
E26B       F8D8       7978       F8D8       7978      
E26C       F8D9       7979       F8D9       7979      
E26D       F8DA       797A       F8DA       797A      
E26E       F8DB       797B       F8DB       797B      
E26F       F8DC       797C       F8DC       797C      
E270       F8DD       797D       F8DD       797D      
E271       F8DE       797E       F8DE       797E      
E272       F8DF       797F       F8DF       797F      
E273       F8E0       7981       F8E0       7981      
E274       F8E1       7982       F8E1       7982      
E275       F8E2       7983       F8E2       7983      
E276       F8E3       7984       F8E3       7984      
E277       F8E4       7985       F8E4       7985      
E278       F8E5       7986       F8E5       7986      
E279       F8E6       7980       F8E6       7980      
E27A       F8E7       7988       F8E7       7988      
E27B       F8E8       7989       F8E8       7989      
E27C       F8E9       798A       F8E9       798A      
E27D       F8EA       798B       F8EA       798B      
E27E       F8EB       798C       F8EB       798C      
E27F       F8EC       798D       F8EC       798D      
E280       F8ED       798E       F8ED       798E      
E281       F8EE       798F       F8EE       798F      
E282       F8EF       7990       F8EF       7990      
E283       F8F0       7991       F8F0       7991      
E284       F8F1       7992       F8F1       7992      
E285       F8F2       7993       F8F2       7993      
E286       F8F3       7994       F8F3       7994      
E287       F8F4       7995       F8F4       7995      
E288       F8F5       7996       F8F5       7996      
E289       F8F6       7997       F8F6       7997      
E28A       F8F7       7998       F8F7       7998      
E28B       F8F8       7999       F8F8       7999      
E28C       F8F9       799A       F8F9       799A      
E28D       F8FA       799B       F8FA       799B      
E28E       F8FB       799C       F8FB       799C      
E28F       F8FC       799D       F8FC       799D      
E290       F8FD       799E       F8FD       799E      
E291       F8FE       799F       F8FE       799F      
E292       F9A1       79A0       F9A1       79A0      
E293       F9A2       79A1       F9A2       79A1      
E294       F9A3       79A2       F9A3       79A2      
E295       F9A4       79A3       F9A4       79A3      
E296       F9A5       79A4       F9A5       79A4      
E297       F9A6       79A5       F9A6       79A5      
E298       F9A7       79A6       F9A7       79A6      
E299       F9A8       79A7       F9A8       79A7      
E29A       F9A9       79A8       F9A9       79A8      
E29B       F9AA       79A9       F9AA       79A9      
E29C       F9AB       79AA       F9AB       79AA      
E29D       F9AC       79AB       F9AC       79AB      
E29E       F9AD       79AC       F9AD       79AC      
E29F       F9AE       79AD       F9AE       79AD      
E2A0       F9AF       79AE       F9AF       79AE      
E2A1       F9B0       79AF       F9B0       79AF      
E2A2       F9B1       79B0       F9B1       79B0      
E2A3       F9B2       79B1       F9B2       79B1      
E2A4       F9B3       79B2       F9B3       79B2      
E2A5       F9B4       79B3       F9B4       79B3      
E2A6       F9B5       79B4       F9B5       79B4      
E2A7       F9B6       79B5       F9B6       79B5      
E2A8       F9B7       79B6       F9B7       79B6      
E2A9       F9B8       79B7       F9B8       79B7      
E2AA       F9B9       79B8       F9B9       79B8      
E2AB       F9BA       79B9       F9BA       79B9      
E2AC       F9BB       79BA       F9BB       79BA      
E2AD       F9BC       79BB       F9BC       79BB      
E2AE       F9BD       79BC       F9BD       79BC      
E2AF       F9BE       79BD       F9BE       79BD      
E2B0       F9BF       79BE       F9BF       79BE      
E2B1       F9C0       79BF       F9C0       79BF      
E2B2       F9C1       79C0       F9C1       79C0      
E2B3       F9C2       79C1       F9C2       79C1      
E2B4       F9C3       79C2       F9C3       79C2      
E2B5       F9C4       79C3       F9C4       79C3      
E2B6       F9C5       79C4       F9C5       79C4      
E2B7       F9C6       79C5       F9C6       79C5      
E2B8       F9C7       79C6       F9C7       79C6      
E2B9       F9C8       79C7       F9C8       79C7      
E2BA       F9C9       79C8       F9C9       79C8      
E2BB       F9CA       79C9       F9CA       79C9      
E2BC       F9CB       79CA       F9CB       79CA      
E2BD       F9CC       79CB       F9CC       79CB      
E2BE       F9CD       79CC       F9CD       79CC      
E2BF       F9CE       79CD       F9CE       79CD      
E2C0       F9CF       79CE       F9CF       79CE      
E2C1       F9D0       79CF       F9D0       79CF      
E2C2       F9D1       79D0       F9D1       79D0      
E2C3       F9D2       79D1       F9D2       79D1      
E2C4       F9D3       79D2       F9D3       79D2      
E2C5       F9D4       79D3       F9D4       79D3      
E2C6       F9D5       79D4       F9D5       79D4      
E2C7       F9D6       79D5       F9D6       79D5      
E2C8       F9D7       79D6       F9D7       79D6      
E2C9       F9D8       79D7       F9D8       79D7      
E2CA       F9D9       79D8       F9D9       79D8      
E2CB       F9DA       79D9       F9DA       79D9      
E2CC       F9DB       79DA       F9DB       79DA      
E2CD       F9DC       79DB       F9DC       79DB      
E2CE       F9DD       79DC       F9DD       79DC      
E2CF       F9DE       79DD       F9DE       79DD      
E2D0       F9DF       79DE       F9DF       79DE      
E2D1       F9E0       79DF       F9E0       79DF      
E2D2       F9E1       79E0       F9E1       79E0      
E2D3       F9E2       79E1       F9E2       79E1      
E2D4       F9E3       79E2       F9E3       79E2      
E2D5       F9E4       79E3       F9E4       79E3      
E2D6       F9E5       79E4       F9E5       79E4      
E2D7       F9E6       79E5       F9E6       79E5      
E2D8       F9E7       79E6       F9E7       79E6      
E2D9       F9E8       79E7       F9E8       79E7      
E2DA       F9E9       79E8       F9E9       79E8      
E2DB       F9EA       79E9       F9EA       79E9      
E2DC       F9EB       79EA       F9EB       79EA      
E2DD       F9EC       79EB       F9EC       79EB      
E2DE       F9ED       79EC       F9ED       79EC      
E2DF       F9EE       79ED       F9EE       79ED      
E2E0       F9EF       79EE       F9EF       79EE      
E2E1       F9F0       79EF       F9F0       79EF      
E2E2       F9F1       79F0       F9F1       79F0      
E2E3       F9F2       79F1       F9F2       79F1      
E2E4       F9F3       79F2       F9F3       79F2      
E2E5       F9F4       79F3       F9F4       79F3      
E2E6       F9F5       79F4       F9F5       79F4      
E2E7       F9F6       79F5       F9F6       79F5      
E2E8       F9F7       79F6       F9F7       79F6      
E2E9       F9F8       79F7       F9F8       79F7      
E2EA       F9F9       79F8       F9F9       79F8      
E2EB       F9FA       79F9       F9FA       79F9      
E2EC       F9FB       79FA       F9FB       79FA      
E2ED       F9FC       79FB       F9FC       79FB      
E2EE       F9FD       79FC       F9FD       79FC      
E2EF       F9FE       79FD       F9FE       79FD      
E2F0       FAA1       7A41       FAA1       7A41      
E2F1       FAA2       7A42       FAA2       7A42      
E2F2       FAA3       7A43       FAA3       7A43      
E2F3       FAA4       7A44       FAA4       7A44      
E2F4       FAA5       7A45       FAA5       7A45      
E2F5       FAA6       7A46       FAA6       7A46      
E2F6       FAA7       7A47       FAA7       7A47      
E2F7       FAA8       79FE       FAA8       79FE      
E2F8       FAA9       7A49       FAA9       7A49      
E2F9       FAAA       7A4A       FAAA       7A4A      
E2FA       FAAB       7A4B       FAAB       7A4B      
E2FB       FAAC       7A4C       FAAC       7A4C      
E2FC       FAAD       7A4D       FAAD       7A4D      
E2FD       FAAE       7A4E       FAAE       7A4E      
E2FE       FAAF       7A4F       FAAF       7A4F      
E2FF       FAB0       7A50       FAB0       7A50      
E300       FAB1       7A51       FAB1       7A51      
E301       FAB2       7A52       FAB2       7A52      
E302       FAB3       7A53       FAB3       7A53      
E303       FAB4       7A54       FAB4       7A54      
E304       FAB5       7A55       FAB5       7A55      
E305       FAB6       7A56       FAB6       7A56      
E306       FAB7       7A57       FAB7       7A57      
E307       FAB8       7A58       FAB8       7A58      
E308       FAB9       7A59       FAB9       7A59      
E309       FABA       7A5A       FABA       7A5A      
E30A       FABB       7A5B       FABB       7A5B      
E30B       FABC       7A5C       FABC       7A5C      
E30C       FABD       7A5D       FABD       7A5D      
E30D       FABE       7A5E       FABE       7A5E      
E30E       FABF       7A5F       FABF       7A5F      
E30F       FAC0       7A60       FAC0       7A60      
E310       FAC1       7A61       FAC1       7A61      
E311       FAC2       7A62       FAC2       7A62      
E312       FAC3       7A63       FAC3       7A63      
E313       FAC4       7A64       FAC4       7A64      
E314       FAC5       7A65       FAC5       7A65      
E315       FAC6       7A66       FAC6       7A66      
E316       FAC7       7A67       FAC7       7A67      
E317       FAC8       7A68       FAC8       7A68      
E318       FAC9       7A69       FAC9       7A69      
E319       FACA       7A6A       FACA       7A6A      
E31A       FACB       7A6B       FACB       7A6B      
E31B       FACC       7A6C       FACC       7A6C      
E31C       FACD       7A6D       FACD       7A6D      
E31D       FACE       7A6E       FACE       7A6E      
E31E       FACF       7A6F       FACF       7A6F      
E31F       FAD0       7A70       FAD0       7A70      
E320       FAD1       7A71       FAD1       7A71      
E321       FAD2       7A72       FAD2       7A72      
E322       FAD3       7A73       FAD3       7A73      
E323       FAD4       7A74       FAD4       7A74      
E324       FAD5       7A75       FAD5       7A75      
E325       FAD6       7A76       FAD6       7A76      
E326       FAD7       7A77       FAD7       7A77      
E327       FAD8       7A78       FAD8       7A78      
E328       FAD9       7A79       FAD9       7A79      
E329       FADA       7A7A       FADA       7A7A      
E32A       FADB       7A7B       FADB       7A7B      
E32B       FADC       7A7C       FADC       7A7C      
E32C       FADD       7A7D       FADD       7A7D      
E32D       FADE       7A7E       FADE       7A7E      
E32E       FADF       7A7F       FADF       7A7F      
E32F       FAE0       7A81       FAE0       7A81      
E330       FAE1       7A82       FAE1       7A82      
E331       FAE2       7A83       FAE2       7A83      
E332       FAE3       7A84       FAE3       7A84      
E333       FAE4       7A85       FAE4       7A85      
E334       FAE5       7A86       FAE5       7A86      
E335       FAE6       7A87       FAE6       7A87      
E336       FAE7       7A88       FAE7       7A88      
E337       FAE8       7A80       FAE8       7A80      
E338       FAE9       7A8A       FAE9       7A8A      
E339       FAEA       7A8B       FAEA       7A8B      
E33A       FAEB       7A8C       FAEB       7A8C      
E33B       FAEC       7A8D       FAEC       7A8D      
E33C       FAED       7A8E       FAED       7A8E      
E33D       FAEE       7A8F       FAEE       7A8F      
E33E       FAEF       7A90       FAEF       7A90      
E33F       FAF0       7A91       FAF0       7A91      
E340       FAF1       7A92       FAF1       7A92      
E341       FAF2       7A93       FAF2       7A93      
E342       FAF3       7A94       FAF3       7A94      
E343       FAF4       7A95       FAF4       7A95      
E344       FAF5       7A96       FAF5       7A96      
E345       FAF6       7A97       FAF6       7A97      
E346       FAF7       7A98       FAF7       7A98      
E347       FAF8       7A99       FAF8       7A99      
E348       FAF9       7A9A       FAF9       7A9A      
E349       FAFA       7A9B       FAFA       7A9B      
E34A       FAFB       7A9C       FAFB       7A9C      
E34B       FAFC       7A9D       FAFC       7A9D      
E34C       FAFD       7A9E       FAFD       7A9E      
E34D       FAFE       7A9F       FAFE       7A9F      
E34E       FBA1       7AA0       FBA1       7AA0      
E34F       FBA2       7AA1       FBA2       7AA1      
E350       FBA3       7AA2       FBA3       7AA2      
E351       FBA4       7AA3       FBA4       7AA3      
E352       FBA5       7AA4       FBA5       7AA4      
E353       FBA6       7AA5       FBA6       7AA5      
E354       FBA7       7AA6       FBA7       7AA6      
E355       FBA8       7AA7       FBA8       7AA7      
E356       FBA9       7AA8       FBA9       7AA8      
E357       FBAA       7AA9       FBAA       7AA9      
E358       FBAB       7AAA       FBAB       7AAA      
E359       FBAC       7AAB       FBAC       7AAB      
E35A       FBAD       7AAC       FBAD       7AAC      
E35B       FBAE       7AAD       FBAE       7AAD      
E35C       FBAF       7AAE       FBAF       7AAE      
E35D       FBB0       7AAF       FBB0       7AAF      
E35E       FBB1       7AB0       FBB1       7AB0      
E35F       FBB2       7AB1       FBB2       7AB1      
E360       FBB3       7AB2       FBB3       7AB2      
E361       FBB4       7AB3       FBB4       7AB3      
E362       FBB5       7AB4       FBB5       7AB4      
E363       FBB6       7AB5       FBB6       7AB5      
E364       FBB7       7AB6       FBB7       7AB6      
E365       FBB8       7AB7       FBB8       7AB7      
E366       FBB9       7AB8       FBB9       7AB8      
E367       FBBA       7AB9       FBBA       7AB9      
E368       FBBB       7ABA       FBBB       7ABA      
E369       FBBC       7ABB       FBBC       7ABB      
E36A       FBBD       7ABC       FBBD       7ABC      
E36B       FBBE       7ABD       FBBE       7ABD      
E36C       FBBF       7ABE       FBBF       7ABE      
E36D       FBC0       7ABF       FBC0       7ABF      
E36E       FBC1       7AC0       FBC1       7AC0      
E36F       FBC2       7AC1       FBC2       7AC1      
E370       FBC3       7AC2       FBC3       7AC2      
E371       FBC4       7AC3       FBC4       7AC3      
E372       FBC5       7AC4       FBC5       7AC4      
E373       FBC6       7AC5       FBC6       7AC5      
E374       FBC7       7AC6       FBC7       7AC6      
E375       FBC8       7AC7       FBC8       7AC7      
E376       FBC9       7AC8       FBC9       7AC8      
E377       FBCA       7AC9       FBCA       7AC9      
E378       FBCB       7ACA       FBCB       7ACA      
E379       FBCC       7ACB       FBCC       7ACB      
E37A       FBCD       7ACC       FBCD       7ACC      
E37B       FBCE       7ACD       FBCE       7ACD      
E37C       FBCF       7ACE       FBCF       7ACE      
E37D       FBD0       7ACF       FBD0       7ACF      
E37E       FBD1       7AD0       FBD1       7AD0      
E37F       FBD2       7AD1       FBD2       7AD1      
E380       FBD3       7AD2       FBD3       7AD2      
E381       FBD4       7AD3       FBD4       7AD3      
E382       FBD5       7AD4       FBD5       7AD4      
E383       FBD6       7AD5       FBD6       7AD5      
E384       FBD7       7AD6       FBD7       7AD6      
E385       FBD8       7AD7       FBD8       7AD7      
E386       FBD9       7AD8       FBD9       7AD8      
E387       FBDA       7AD9       FBDA       7AD9      
E388       FBDB       7ADA       FBDB       7ADA      
E389       FBDC       7ADB       FBDC       7ADB      
E38A       FBDD       7ADC       FBDD       7ADC      
E38B       FBDE       7ADD       FBDE       7ADD      
E38C       FBDF       7ADE       FBDF       7ADE      
E38D       FBE0       7ADF       FBE0       7ADF      
E38E       FBE1       7AE0       FBE1       7AE0      
E38F       FBE2       7AE1       FBE2       7AE1      
E390       FBE3       7AE2       FBE3       7AE2      
E391       FBE4       7AE3       FBE4       7AE3      
E392       FBE5       7AE4       FBE5       7AE4      
E393       FBE6       7AE5       FBE6       7AE5      
E394       FBE7       7AE6       FBE7       7AE6      
E395       FBE8       7AE7       FBE8       7AE7      
E396       FBE9       7AE8       FBE9       7AE8      
E397       FBEA       7AE9       FBEA       7AE9      
E398       FBEB       7AEA       FBEB       7AEA      
E399       FBEC       7AEB       FBEC       7AEB      
E39A       FBED       7AEC       FBED       7AEC      
E39B       FBEE       7AED       FBEE       7AED      
E39C       FBEF       7AEE       FBEF       7AEE      
E39D       FBF0       7AEF       FBF0       7AEF      
E39E       FBF1       7AF0       FBF1       7AF0      
E39F       FBF2       7AF1       FBF2       7AF1      
E3A0       FBF3       7AF2       FBF3       7AF2      
E3A1       FBF4       7AF3       FBF4       7AF3      
E3A2       FBF5       7AF4       FBF5       7AF4      
E3A3       FBF6       7AF5       FBF6       7AF5      
E3A4       FBF7       7AF6       FBF7       7AF6      
E3A5       FBF8       7AF7       FBF8       7AF7      
E3A6       FBF9       7AF8       FBF9       7AF8      
E3A7       FBFA       7AF9       FBFA       7AF9      
E3A8       FBFB       7AFA       FBFB       7AFA      
E3A9       FBFC       7AFB       FBFC       7AFB      
E3AA       FBFD       7AFC       FBFD       7AFC      
E3AB       FBFE       7AFD       FBFE       7AFD      
E3AC       FCA1       7B41       FCA1       7B41      
E3AD       FCA2       7B42       FCA2       7B42      
E3AE       FCA3       7B43       FCA3       7B43      
E3AF       FCA4       7B44       FCA4       7B44      
E3B0       FCA5       7B45       FCA5       7B45      
E3B1       FCA6       7B46       FCA6       7B46      
E3B2       FCA7       7B47       FCA7       7B47      
E3B3       FCA8       7B48       FCA8       7B48      
E3B4       FCA9       7B49       FCA9       7B49      
E3B5       FCAA       7AFE       FCAA       7AFE      
E3B6       FCAB       7B4B       FCAB       7B4B      
E3B7       FCAC       7B4C       FCAC       7B4C      
E3B8       FCAD       7B4D       FCAD       7B4D      
E3B9       FCAE       7B4E       FCAE       7B4E      
E3BA       FCAF       7B4F       FCAF       7B4F      
E3BB       FCB0       7B50       FCB0       7B50      
E3BC       FCB1       7B51       FCB1       7B51      
E3BD       FCB2       7B52       FCB2       7B52      
E3BE       FCB3       7B53       FCB3       7B53      
E3BF       FCB4       7B54       FCB4       7B54      
E3C0       FCB5       7B55       FCB5       7B55      
E3C1       FCB6       7B56       FCB6       7B56      
E3C2       FCB7       7B57       FCB7       7B57      
E3C3       FCB8       7B58       FCB8       7B58      
E3C4       FCB9       7B59       FCB9       7B59      
E3C5       FCBA       7B5A       FCBA       7B5A      
E3C6       FCBB       7B5B       FCBB       7B5B      
E3C7       FCBC       7B5C       FCBC       7B5C      
E3C8       FCBD       7B5D       FCBD       7B5D      
E3C9       FCBE       7B5E       FCBE       7B5E      
E3CA       FCBF       7B5F       FCBF       7B5F      
E3CB       FCC0       7B60       FCC0       7B60      
E3CC       FCC1       7B61       FCC1       7B61      
E3CD       FCC2       7B62       FCC2       7B62      
E3CE       FCC3       7B63       FCC3       7B63      
E3CF       FCC4       7B64       FCC4       7B64      
E3D0       FCC5       7B65       FCC5       7B65      
E3D1       FCC6       7B66       FCC6       7B66      
E3D2       FCC7       7B67       FCC7       7B67      
E3D3       FCC8       7B68       FCC8       7B68      
E3D4       FCC9       7B69       FCC9       7B69      
E3D5       FCCA       7B6A       FCCA       7B6A      
E3D6       FCCB       7B6B       FCCB       7B6B      
E3D7       FCCC       7B6C       FCCC       7B6C      
E3D8       FCCD       7B6D       FCCD       7B6D      
E3D9       FCCE       7B6E       FCCE       7B6E      
E3DA       FCCF       7B6F       FCCF       7B6F      
E3DB       FCD0       7B70       FCD0       7B70      
E3DC       FCD1       7B71       FCD1       7B71      
E3DD       FCD2       7B72       FCD2       7B72      
E3DE       FCD3       7B73       FCD3       7B73      
E3DF       FCD4       7B74       FCD4       7B74      
E3E0       FCD5       7B75       FCD5       7B75      
E3E1       FCD6       7B76       FCD6       7B76      
E3E2       FCD7       7B77       FCD7       7B77      
E3E3       FCD8       7B78       FCD8       7B78      
E3E4       FCD9       7B79       FCD9       7B79      
E3E5       FCDA       7B7A       FCDA       7B7A      
E3E6       FCDB       7B7B       FCDB       7B7B      
E3E7       FCDC       7B7C       FCDC       7B7C      
E3E8       FCDD       7B7D       FCDD       7B7D      
E3E9       FCDE       7B7E       FCDE       7B7E      
E3EA       FCDF       7B7F       FCDF       7B7F      
E3EB       FCE0       7B81       FCE0       7B81      
E3EC       FCE1       7B82       FCE1       7B82      
E3ED       FCE2       7B83       FCE2       7B83      
E3EE       FCE3       7B84       FCE3       7B84      
E3EF       FCE4       7B85       FCE4       7B85      
E3F0       FCE5       7B86       FCE5       7B86      
E3F1       FCE6       7B87       FCE6       7B87      
E3F2       FCE7       7B88       FCE7       7B88      
E3F3       FCE8       7B89       FCE8       7B89      
E3F4       FCE9       7B8A       FCE9       7B8A      
E3F5       FCEA       7B80       FCEA       7B80      
E3F6       FCEB       7B8C       FCEB       7B8C      
