#------------------------------------------------------------------------------
#
# Copyright (c) Oracle Corporation 1998. All Rights Reserved.
#
#------------------------------------------------------------------------------
#
# Name:          Mapping table from UDC to ISO 10646(Unicode) Private Use 
#                Area(PUA) for
#                JAPANESE character sets of Oracle NLSRTL
#
# Created Date:  Tue Dec 22 15:38:46 1998

#
# Table Version: It is generated from NLSRTL Version 3.4.0.0.0 - Production.
#
# Table Owner:   Oracle Corporation
#
# Tables:        This file includes two tables
#
#                Table 1: Character sets which belong to JAPANESE language
#
#                Table 2: Mapping between PUA and UDC values of all character
#                         set which has PUA mapping (stated 'yes' in Table 1.)
#
# Table 1 format:
#                Columns separated by spaces:
#                    Column 1: (pos.  3-30) character set name
#                    Column 2: (pos. 32-35) character set id
#                    Column 3: (pos. 37-39) has PUA mapping (yes/no)?
#
#                The entries are in Oracle character set id order.
#
# Table 2 format:
#                Columns separated by spaces
#                   Column 1: (pos.  1-10) ISO 10646 code in hex
#                   Column 2: (pos. 12-21) value of 1st character set in hex
#                   Column 3: (pos. 23-32) value of 2nd character set in hex
#                     :
#                     :
#                   Column N: (pos. xx-xx) value of Nth character set in hex
#                The entries are in ISO 10646 code value order.
#
#------------------------------------------------------------------------------
# Table 1.
# CHARACTER SET NAME            ID  PUA?
# ---------------------------- ---- ---
# JA16VMS                       829 no
# JA16EUC                       830 no
# JA16EUCYEN                    831 no
# JA16SJIS                      832 yes
# JA16DBCS                      833 yes
# JA16SJISYEN                   834 yes
# JA16EBCDIC930                 835 yes
# JA16MACSJIS                   836 no
# JA16TSTSET2                   997 no
# JA16TSTSET                    998 no
# JA16EUCFIXED                 1830 no
# JA16SJISFIXED                1832 yes
# JA16DBCSFIXED                1833 yes
#------------------------------------------------------------------------------
# Table 2.
# PUA      ID:832     ID:833     ID:834     ID:835     ID:1832    ID:1833   
#--------- ---------- ---------- ---------- ---------- ---------- ----------
E4E6       F6BF       6FB3       F6BF       6FB3       F6BF       6FB3      
E4E7       F6C0       6FB4       F6C0       6FB4       F6C0       6FB4      
E4E8       F6C1       6FB5       F6C1       6FB5       F6C1       6FB5      
E4E9       F6C2       6FB6       F6C2       6FB6       F6C2       6FB6      
E4EA       F6C3       6FB7       F6C3       6FB7       F6C3       6FB7      
E4EB       F6C4       6FB8       F6C4       6FB8       F6C4       6FB8      
E4EC       F6C5       6FB9       F6C5       6FB9       F6C5       6FB9      
E4ED       F6C6       6FBA       F6C6       6FBA       F6C6       6FBA      
E4EE       F6C7       6FBB       F6C7       6FBB       F6C7       6FBB      
E4EF       F6C8       6FBC       F6C8       6FBC       F6C8       6FBC      
E4F0       F6C9       6FBD       F6C9       6FBD       F6C9       6FBD      
E4F1       F6CA       6FBE       F6CA       6FBE       F6CA       6FBE      
E4F2       F6CB       6FBF       F6CB       6FBF       F6CB       6FBF      
E4F3       F6CC       6FC0       F6CC       6FC0       F6CC       6FC0      
E4F4       F6CD       6FC1       F6CD       6FC1       F6CD       6FC1      
E4F5       F6CE       6FC2       F6CE       6FC2       F6CE       6FC2      
E4F6       F6CF       6FC3       F6CF       6FC3       F6CF       6FC3      
E4F7       F6D0       6FC4       F6D0       6FC4       F6D0       6FC4      
E4F8       F6D1       6FC5       F6D1       6FC5       F6D1       6FC5      
E4F9       F6D2       6FC6       F6D2       6FC6       F6D2       6FC6      
E4FA       F6D3       6FC7       F6D3       6FC7       F6D3       6FC7      
E4FB       F6D4       6FC8       F6D4       6FC8       F6D4       6FC8      
E4FC       F6D5       6FC9       F6D5       6FC9       F6D5       6FC9      
E4FD       F6D6       6FCA       F6D6       6FCA       F6D6       6FCA      
E4FE       F6D7       6FCB       F6D7       6FCB       F6D7       6FCB      
E4FF       F6D8       6FCC       F6D8       6FCC       F6D8       6FCC      
E500       F6D9       6FCD       F6D9       6FCD       F6D9       6FCD      
E501       F6DA       6FCE       F6DA       6FCE       F6DA       6FCE      
E502       F6DB       6FCF       F6DB       6FCF       F6DB       6FCF      
E503       F6DC       6FD0       F6DC       6FD0       F6DC       6FD0      
E504       F6DD       6FD1       F6DD       6FD1       F6DD       6FD1      
E505       F6DE       6FD2       F6DE       6FD2       F6DE       6FD2      
E506       F6DF       6FD3       F6DF       6FD3       F6DF       6FD3      
E507       F6E0       6FD4       F6E0       6FD4       F6E0       6FD4      
E508       F6E1       6FD5       F6E1       6FD5       F6E1       6FD5      
E509       F6E2       6FD6       F6E2       6FD6       F6E2       6FD6      
E50A       F6E3       6FD7       F6E3       6FD7       F6E3       6FD7      
E50B       F6E4       6FD8       F6E4       6FD8       F6E4       6FD8      
E50C       F6E5       6FD9       F6E5       6FD9       F6E5       6FD9      
E50D       F6E6       6FDA       F6E6       6FDA       F6E6       6FDA      
E50E       F6E7       6FDB       F6E7       6FDB       F6E7       6FDB      
E50F       F6E8       6FDC       F6E8       6FDC       F6E8       6FDC      
E510       F6E9       6FDD       F6E9       6FDD       F6E9       6FDD      
E511       F6EA       6FDE       F6EA       6FDE       F6EA       6FDE      
E512       F6EB       6FDF       F6EB       6FDF       F6EB       6FDF      
E513       F6EC       6FE0       F6EC       6FE0       F6EC       6FE0      
E514       F6ED       6FE1       F6ED       6FE1       F6ED       6FE1      
E515       F6EE       6FE2       F6EE       6FE2       F6EE       6FE2      
E516       F6EF       6FE3       F6EF       6FE3       F6EF       6FE3      
E517       F6F0       6FE4       F6F0       6FE4       F6F0       6FE4      
E518       F6F1       6FE5       F6F1       6FE5       F6F1       6FE5      
E519       F6F2       6FE6       F6F2       6FE6       F6F2       6FE6      
E51A       F6F3       6FE7       F6F3       6FE7       F6F3       6FE7      
E51B       F6F4       6FE8       F6F4       6FE8       F6F4       6FE8      
E51C       F6F5       6FE9       F6F5       6FE9       F6F5       6FE9      
E51D       F6F6       6FEA       F6F6       6FEA       F6F6       6FEA      
E51E       F6F7       6FEB       F6F7       6FEB       F6F7       6FEB      
E51F       F6F8       6FEC       F6F8       6FEC       F6F8       6FEC      
E520       F6F9       6FED       F6F9       6FED       F6F9       6FED      
E521       F6FA       6FEE       F6FA       6FEE       F6FA       6FEE      
E522       F6FB       6FEF       F6FB       6FEF       F6FB       6FEF      
E523       F6FC       6FF0       F6FC       6FF0       F6FC       6FF0      
E524       F740       6FF1       F740       6FF1       F740       6FF1      
E525       F741       6FF2       F741       6FF2       F741       6FF2      
E526       F742       6FF3       F742       6FF3       F742       6FF3      
E527       F743       6FF4       F743       6FF4       F743       6FF4      
E528       F744       6FF5       F744       6FF5       F744       6FF5      
E529       F745       6FF6       F745       6FF6       F745       6FF6      
E52A       F746       6FF7       F746       6FF7       F746       6FF7      
E52B       F747       6FF8       F747       6FF8       F747       6FF8      
E52C       F748       6FF9       F748       6FF9       F748       6FF9      
E52D       F749       6FFA       F749       6FFA       F749       6FFA      
E52E       F74A       6FFB       F74A       6FFB       F74A       6FFB      
E52F       F74B       6FFC       F74B       6FFC       F74B       6FFC      
E530       F74C       6FFD       F74C       6FFD       F74C       6FFD      
E531       F74D       6FFE       F74D       6FFE       F74D       6FFE      
E532       F74E       7041       F74E       7041       F74E       7041      
E533       F74F       7042       F74F       7042       F74F       7042      
E534       F750       7043       F750       7043       F750       7043      
E535       F751       7044       F751       7044       F751       7044      
E536       F752       7045       F752       7045       F752       7045      
E537       F753       7046       F753       7046       F753       7046      
E538       F754       7047       F754       7047       F754       7047      
E539       F755       7048       F755       7048       F755       7048      
E53A       F756       7049       F756       7049       F756       7049      
E53B       F757       704A       F757       704A       F757       704A      
E53C       F758       704B       F758       704B       F758       704B      
E53D       F759       704C       F759       704C       F759       704C      
E53E       F75A       704D       F75A       704D       F75A       704D      
E53F       F75B       704E       F75B       704E       F75B       704E      
E540       F75C       704F       F75C       704F       F75C       704F      
E541       F75D       7050       F75D       7050       F75D       7050      
E542       F75E       7051       F75E       7051       F75E       7051      
E543       F75F       7052       F75F       7052       F75F       7052      
E544       F760       7053       F760       7053       F760       7053      
E545       F761       7054       F761       7054       F761       7054      
E546       F762       7055       F762       7055       F762       7055      
E547       F763       7056       F763       7056       F763       7056      
E548       F764       7057       F764       7057       F764       7057      
E549       F765       7058       F765       7058       F765       7058      
E54A       F766       7059       F766       7059       F766       7059      
E54B       F767       705A       F767       705A       F767       705A      
E54C       F768       705B       F768       705B       F768       705B      
E54D       F769       705C       F769       705C       F769       705C      
E54E       F76A       705D       F76A       705D       F76A       705D      
E54F       F76B       705E       F76B       705E       F76B       705E      
E550       F76C       705F       F76C       705F       F76C       705F      
E551       F76D       7060       F76D       7060       F76D       7060      
E552       F76E       7061       F76E       7061       F76E       7061      
E553       F76F       7062       F76F       7062       F76F       7062      
E554       F770       7063       F770       7063       F770       7063      
E555       F771       7064       F771       7064       F771       7064      
E556       F772       7065       F772       7065       F772       7065      
E557       F773       7066       F773       7066       F773       7066      
E558       F774       7067       F774       7067       F774       7067      
E559       F775       7068       F775       7068       F775       7068      
E55A       F776       7069       F776       7069       F776       7069      
E55B       F777       706A       F777       706A       F777       706A      
E55C       F778       706B       F778       706B       F778       706B      
E55D       F779       706C       F779       706C       F779       706C      
E55E       F77A       706D       F77A       706D       F77A       706D      
E55F       F77B       706E       F77B       706E       F77B       706E      
E560       F77C       706F       F77C       706F       F77C       706F      
E561       F77D       7070       F77D       7070       F77D       7070      
E562       F77E       7071       F77E       7071       F77E       7071      
E563       F780       7072       F780       7072       F780       7072      
E564       F781       7073       F781       7073       F781       7073      
E565       F782       7074       F782       7074       F782       7074      
E566       F783       7075       F783       7075       F783       7075      
E567       F784       7076       F784       7076       F784       7076      
E568       F785       7077       F785       7077       F785       7077      
E569       F786       7078       F786       7078       F786       7078      
E56A       F787       7079       F787       7079       F787       7079      
E56B       F788       707A       F788       707A       F788       707A      
E56C       F789       707B       F789       707B       F789       707B      
E56D       F78A       707C       F78A       707C       F78A       707C      
E56E       F78B       707D       F78B       707D       F78B       707D      
E56F       F78C       707E       F78C       707E       F78C       707E      
E570       F78D       707F       F78D       707F       F78D       707F      
E571       F78E       7080       F78E       7080       F78E       7080      
E572       F78F       7081       F78F       7081       F78F       7081      
E573       F790       7082       F790       7082       F790       7082      
E574       F791       7083       F791       7083       F791       7083      
E575       F792       7084       F792       7084       F792       7084      
E576       F793       7085       F793       7085       F793       7085      
E577       F794       7086       F794       7086       F794       7086      
E578       F795       7087       F795       7087       F795       7087      
E579       F796       7088       F796       7088       F796       7088      
E57A       F797       7089       F797       7089       F797       7089      
E57B       F798       708A       F798       708A       F798       708A      
E57C       F799       708B       F799       708B       F799       708B      
E57D       F79A       708C       F79A       708C       F79A       708C      
E57E       F79B       708D       F79B       708D       F79B       708D      
E57F       F79C       708E       F79C       708E       F79C       708E      
E580       F79D       708F       F79D       708F       F79D       708F      
E581       F79E       7090       F79E       7090       F79E       7090      
E582       F79F       7091       F79F       7091       F79F       7091      
E583       F7A0       7092       F7A0       7092       F7A0       7092      
E584       F7A1       7093       F7A1       7093       F7A1       7093      
E585       F7A2       7094       F7A2       7094       F7A2       7094      
E586       F7A3       7095       F7A3       7095       F7A3       7095      
E587       F7A4       7096       F7A4       7096       F7A4       7096      
E588       F7A5       7097       F7A5       7097       F7A5       7097      
E589       F7A6       7098       F7A6       7098       F7A6       7098      
E58A       F7A7       7099       F7A7       7099       F7A7       7099      
E58B       F7A8       709A       F7A8       709A       F7A8       709A      
E58C       F7A9       709B       F7A9       709B       F7A9       709B      
E58D       F7AA       709C       F7AA       709C       F7AA       709C      
E58E       F7AB       709D       F7AB       709D       F7AB       709D      
E58F       F7AC       709E       F7AC       709E       F7AC       709E      
E590       F7AD       709F       F7AD       709F       F7AD       709F      
E591       F7AE       70A0       F7AE       70A0       F7AE       70A0      
E592       F7AF       70A1       F7AF       70A1       F7AF       70A1      
E593       F7B0       70A2       F7B0       70A2       F7B0       70A2      
E594       F7B1       70A3       F7B1       70A3       F7B1       70A3      
E595       F7B2       70A4       F7B2       70A4       F7B2       70A4      
E596       F7B3       70A5       F7B3       70A5       F7B3       70A5      
E597       F7B4       70A6       F7B4       70A6       F7B4       70A6      
E598       F7B5       70A7       F7B5       70A7       F7B5       70A7      
E599       F7B6       70A8       F7B6       70A8       F7B6       70A8      
E59A       F7B7       70A9       F7B7       70A9       F7B7       70A9      
E59B       F7B8       70AA       F7B8       70AA       F7B8       70AA      
E59C       F7B9       70AB       F7B9       70AB       F7B9       70AB      
E59D       F7BA       70AC       F7BA       70AC       F7BA       70AC      
E59E       F7BB       70AD       F7BB       70AD       F7BB       70AD      
E59F       F7BC       70AE       F7BC       70AE       F7BC       70AE      
E5A0       F7BD       70AF       F7BD       70AF       F7BD       70AF      
E5A1       F7BE       70B0       F7BE       70B0       F7BE       70B0      
E5A2       F7BF       70B1       F7BF       70B1       F7BF       70B1      
E5A3       F7C0       70B2       F7C0       70B2       F7C0       70B2      
E5A4       F7C1       70B3       F7C1       70B3       F7C1       70B3      
E5A5       F7C2       70B4       F7C2       70B4       F7C2       70B4      
E5A6       F7C3       70B5       F7C3       70B5       F7C3       70B5      
E5A7       F7C4       70B6       F7C4       70B6       F7C4       70B6      
E5A8       F7C5       70B7       F7C5       70B7       F7C5       70B7      
E5A9       F7C6       70B8       F7C6       70B8       F7C6       70B8      
E5AA       F7C7       70B9       F7C7       70B9       F7C7       70B9      
E5AB       F7C8       70BA       F7C8       70BA       F7C8       70BA      
E5AC       F7C9       70BB       F7C9       70BB       F7C9       70BB      
E5AD       F7CA       70BC       F7CA       70BC       F7CA       70BC      
E5AE       F7CB       70BD       F7CB       70BD       F7CB       70BD      
E5AF       F7CC       70BE       F7CC       70BE       F7CC       70BE      
E5B0       F7CD       70BF       F7CD       70BF       F7CD       70BF      
E5B1       F7CE       70C0       F7CE       70C0       F7CE       70C0      
E5B2       F7CF       70C1       F7CF       70C1       F7CF       70C1      
E5B3       F7D0       70C2       F7D0       70C2       F7D0       70C2      
E5B4       F7D1       70C3       F7D1       70C3       F7D1       70C3      
E5B5       F7D2       70C4       F7D2       70C4       F7D2       70C4      
E5B6       F7D3       70C5       F7D3       70C5       F7D3       70C5      
E5B7       F7D4       70C6       F7D4       70C6       F7D4       70C6      
E5B8       F7D5       70C7       F7D5       70C7       F7D5       70C7      
E5B9       F7D6       70C8       F7D6       70C8       F7D6       70C8      
E5BA       F7D7       70C9       F7D7       70C9       F7D7       70C9      
E5BB       F7D8       70CA       F7D8       70CA       F7D8       70CA      
E5BC       F7D9       70CB       F7D9       70CB       F7D9       70CB      
E5BD       F7DA       70CC       F7DA       70CC       F7DA       70CC      
E5BE       F7DB       70CD       F7DB       70CD       F7DB       70CD      
E5BF       F7DC       70CE       F7DC       70CE       F7DC       70CE      
E5C0       F7DD       70CF       F7DD       70CF       F7DD       70CF      
E5C1       F7DE       70D0       F7DE       70D0       F7DE       70D0      
E5C2       F7DF       70D1       F7DF       70D1       F7DF       70D1      
E5C3       F7E0       70D2       F7E0       70D2       F7E0       70D2      
E5C4       F7E1       70D3       F7E1       70D3       F7E1       70D3      
E5C5       F7E2       70D4       F7E2       70D4       F7E2       70D4      
E5C6       F7E3       70D5       F7E3       70D5       F7E3       70D5      
E5C7       F7E4       70D6       F7E4       70D6       F7E4       70D6      
E5C8       F7E5       70D7       F7E5       70D7       F7E5       70D7      
E5C9       F7E6       70D8       F7E6       70D8       F7E6       70D8      
E5CA       F7E7       70D9       F7E7       70D9       F7E7       70D9      
E5CB       F7E8       70DA       F7E8       70DA       F7E8       70DA      
E5CC       F7E9       70DB       F7E9       70DB       F7E9       70DB      
E5CD       F7EA       70DC       F7EA       70DC       F7EA       70DC      
E5CE       F7EB       70DD       F7EB       70DD       F7EB       70DD      
E5CF       F7EC       70DE       F7EC       70DE       F7EC       70DE      
E5D0       F7ED       70DF       F7ED       70DF       F7ED       70DF      
E5D1       F7EE       70E0       F7EE       70E0       F7EE       70E0      
E5D2       F7EF       70E1       F7EF       70E1       F7EF       70E1      
E5D3       F7F0       70E2       F7F0       70E2       F7F0       70E2      
E5D4       F7F1       70E3       F7F1       70E3       F7F1       70E3      
E5D5       F7F2       70E4       F7F2       70E4       F7F2       70E4      
E5D6       F7F3       70E5       F7F3       70E5       F7F3       70E5      
E5D7       F7F4       70E6       F7F4       70E6       F7F4       70E6      
E5D8       F7F5       70E7       F7F5       70E7       F7F5       70E7      
E5D9       F7F6       70E8       F7F6       70E8       F7F6       70E8      
E5DA       F7F7       70E9       F7F7       70E9       F7F7       70E9      
E5DB       F7F8       70EA       F7F8       70EA       F7F8       70EA      
E5DC       F7F9       70EB       F7F9       70EB       F7F9       70EB      
E5DD       F7FA       70EC       F7FA       70EC       F7FA       70EC      
E5DE       F7FB       70ED       F7FB       70ED       F7FB       70ED      
E5DF       F7FC       70EE       F7FC       70EE       F7FC       70EE      
E5E0       F840       70EF       F840       70EF       F840       70EF      
E5E1       F841       70F0       F841       70F0       F841       70F0      
E5E2       F842       70F1       F842       70F1       F842       70F1      
E5E3       F843       70F2       F843       70F2       F843       70F2      
E5E4       F844       70F3       F844       70F3       F844       70F3      
E5E5       F845       70F4       F845       70F4       F845       70F4      
E5E6       F846       70F5       F846       70F5       F846       70F5      
E5E7       F847       70F6       F847       70F6       F847       70F6      
E5E8       F848       70F7       F848       70F7       F848       70F7      
E5E9       F849       70F8       F849       70F8       F849       70F8      
E5EA       F84A       70F9       F84A       70F9       F84A       70F9      
E5EB       F84B       70FA       F84B       70FA       F84B       70FA      
E5EC       F84C       70FB       F84C       70FB       F84C       70FB      
E5ED       F84D       70FC       F84D       70FC       F84D       70FC      
E5EE       F84E       70FD       F84E       70FD       F84E       70FD      
E5EF       F84F       70FE       F84F       70FE       F84F       70FE      
E5F0       F850       7141       F850       7141       F850       7141      
E5F1       F851       7142       F851       7142       F851       7142      
E5F2       F852       7143       F852       7143       F852       7143      
E5F3       F853       7144       F853       7144       F853       7144      
E5F4       F854       7145       F854       7145       F854       7145      
E5F5       F855       7146       F855       7146       F855       7146      
E5F6       F856       7147       F856       7147       F856       7147      
E5F7       F857       7148       F857       7148       F857       7148      
E5F8       F858       7149       F858       7149       F858       7149      
E5F9       F859       714A       F859       714A       F859       714A      
E5FA       F85A       714B       F85A       714B       F85A       714B      
E5FB       F85B       714C       F85B       714C       F85B       714C      
E5FC       F85C       714D       F85C       714D       F85C       714D      
E5FD       F85D       714E       F85D       714E       F85D       714E      
E5FE       F85E       714F       F85E       714F       F85E       714F      
E5FF       F85F       7150       F85F       7150       F85F       7150      
E600       F860       7151       F860       7151       F860       7151      
E601       F861       7152       F861       7152       F861       7152      
E602       F862       7153       F862       7153       F862       7153      
E603       F863       7154       F863       7154       F863       7154      
E604       F864       7155       F864       7155       F864       7155      
E605       F865       7156       F865       7156       F865       7156      
E606       F866       7157       F866       7157       F866       7157      
E607       F867       7158       F867       7158       F867       7158      
E608       F868       7159       F868       7159       F868       7159      
E609       F869       715A       F869       715A       F869       715A      
E60A       F86A       715B       F86A       715B       F86A       715B      
E60B       F86B       715C       F86B       715C       F86B       715C      
E60C       F86C       715D       F86C       715D       F86C       715D      
E60D       F86D       715E       F86D       715E       F86D       715E      
E60E       F86E       715F       F86E       715F       F86E       715F      
E60F       F86F       7160       F86F       7160       F86F       7160      
E610       F870       7161       F870       7161       F870       7161      
E611       F871       7162       F871       7162       F871       7162      
E612       F872       7163       F872       7163       F872       7163      
E613       F873       7164       F873       7164       F873       7164      
E614       F874       7165       F874       7165       F874       7165      
E615       F875       7166       F875       7166       F875       7166      
E616       F876       7167       F876       7167       F876       7167      
E617       F877       7168       F877       7168       F877       7168      
E618       F878       7169       F878       7169       F878       7169      
E619       F879       716A       F879       716A       F879       716A      
E61A       F87A       716B       F87A       716B       F87A       716B      
E61B       F87B       716C       F87B       716C       F87B       716C      
E61C       F87C       716D       F87C       716D       F87C       716D      
E61D       F87D       716E       F87D       716E       F87D       716E      
E61E       F87E       716F       F87E       716F       F87E       716F      
E61F       F880       7170       F880       7170       F880       7170      
E620       F881       7171       F881       7171       F881       7171      
E621       F882       7172       F882       7172       F882       7172      
E622       F883       7173       F883       7173       F883       7173      
E623       F884       7174       F884       7174       F884       7174      
E624       F885       7175       F885       7175       F885       7175      
E625       F886       7176       F886       7176       F886       7176      
E626       F887       7177       F887       7177       F887       7177      
E627       F888       7178       F888       7178       F888       7178      
E628       F889       7179       F889       7179       F889       7179      
E629       F88A       717A       F88A       717A       F88A       717A      
E62A       F88B       717B       F88B       717B       F88B       717B      
E62B       F88C       717C       F88C       717C       F88C       717C      
E62C       F88D       717D       F88D       717D       F88D       717D      
E62D       F88E       717E       F88E       717E       F88E       717E      
E62E       F88F       717F       F88F       717F       F88F       717F      
E62F       F890       7180       F890       7180       F890       7180      
E630       F891       7181       F891       7181       F891       7181      
E631       F892       7182       F892       7182       F892       7182      
E632       F893       7183       F893       7183       F893       7183      
E633       F894       7184       F894       7184       F894       7184      
E634       F895       7185       F895       7185       F895       7185      
E635       F896       7186       F896       7186       F896       7186      
E636       F897       7187       F897       7187       F897       7187      
E637       F898       7188       F898       7188       F898       7188      
E638       F899       7189       F899       7189       F899       7189      
E639       F89A       718A       F89A       718A       F89A       718A      
E63A       F89B       718B       F89B       718B       F89B       718B      
E63B       F89C       718C       F89C       718C       F89C       718C      
E63C       F89D       718D       F89D       718D       F89D       718D      
E63D       F89E       718E       F89E       718E       F89E       718E      
E63E       F89F       718F       F89F       718F       F89F       718F      
E63F       F8A0       7190       F8A0       7190       F8A0       7190      
E640       F8A1       7191       F8A1       7191       F8A1       7191      
E641       F8A2       7192       F8A2       7192       F8A2       7192      
E642       F8A3       7193       F8A3       7193       F8A3       7193      
E643       F8A4       7194       F8A4       7194       F8A4       7194      
E644       F8A5       7195       F8A5       7195       F8A5       7195      
E645       F8A6       7196       F8A6       7196       F8A6       7196      
E646       F8A7       7197       F8A7       7197       F8A7       7197      
E647       F8A8       7198       F8A8       7198       F8A8       7198      
E648       F8A9       7199       F8A9       7199       F8A9       7199      
E649       F8AA       719A       F8AA       719A       F8AA       719A      
E64A       F8AB       719B       F8AB       719B       F8AB       719B      
E64B       F8AC       719C       F8AC       719C       F8AC       719C      
E64C       F8AD       719D       F8AD       719D       F8AD       719D      
E64D       F8AE       719E       F8AE       719E       F8AE       719E      
E64E       F8AF       719F       F8AF       719F       F8AF       719F      
E64F       F8B0       71A0       F8B0       71A0       F8B0       71A0      
E650       F8B1       71A1       F8B1       71A1       F8B1       71A1      
E651       F8B2       71A2       F8B2       71A2       F8B2       71A2      
E652       F8B3       71A3       F8B3       71A3       F8B3       71A3      
E653       F8B4       71A4       F8B4       71A4       F8B4       71A4      
E654       F8B5       71A5       F8B5       71A5       F8B5       71A5      
E655       F8B6       71A6       F8B6       71A6       F8B6       71A6      
E656       F8B7       71A7       F8B7       71A7       F8B7       71A7      
E657       F8B8       71A8       F8B8       71A8       F8B8       71A8      
E658       F8B9       71A9       F8B9       71A9       F8B9       71A9      
E659       F8BA       71AA       F8BA       71AA       F8BA       71AA      
E65A       F8BB       71AB       F8BB       71AB       F8BB       71AB      
E65B       F8BC       71AC       F8BC       71AC       F8BC       71AC      
E65C       F8BD       71AD       F8BD       71AD       F8BD       71AD      
E65D       F8BE       71AE       F8BE       71AE       F8BE       71AE      
E65E       F8BF       71AF       F8BF       71AF       F8BF       71AF      
E65F       F8C0       71B0       F8C0       71B0       F8C0       71B0      
E660       F8C1       71B1       F8C1       71B1       F8C1       71B1      
E661       F8C2       71B2       F8C2       71B2       F8C2       71B2      
E662       F8C3       71B3       F8C3       71B3       F8C3       71B3      
E663       F8C4       71B4       F8C4       71B4       F8C4       71B4      
E664       F8C5       71B5       F8C5       71B5       F8C5       71B5      
E665       F8C6       71B6       F8C6       71B6       F8C6       71B6      
E666       F8C7       71B7       F8C7       71B7       F8C7       71B7      
E667       F8C8       71B8       F8C8       71B8       F8C8       71B8      
E668       F8C9       71B9       F8C9       71B9       F8C9       71B9      
E669       F8CA       71BA       F8CA       71BA       F8CA       71BA      
E66A       F8CB       71BB       F8CB       71BB       F8CB       71BB      
E66B       F8CC       71BC       F8CC       71BC       F8CC       71BC      
E66C       F8CD       71BD       F8CD       71BD       F8CD       71BD      
E66D       F8CE       71BE       F8CE       71BE       F8CE       71BE      
E66E       F8CF       71BF       F8CF       71BF       F8CF       71BF      
E66F       F8D0       71C0       F8D0       71C0       F8D0       71C0      
E670       F8D1       71C1       F8D1       71C1       F8D1       71C1      
E671       F8D2       71C2       F8D2       71C2       F8D2       71C2      
E672       F8D3       71C3       F8D3       71C3       F8D3       71C3      
E673       F8D4       71C4       F8D4       71C4       F8D4       71C4      
E674       F8D5       71C5       F8D5       71C5       F8D5       71C5      
E675       F8D6       71C6       F8D6       71C6       F8D6       71C6      
E676       F8D7       71C7       F8D7       71C7       F8D7       71C7      
E677       F8D8       71C8       F8D8       71C8       F8D8       71C8      
E678       F8D9       71C9       F8D9       71C9       F8D9       71C9      
E679       F8DA       71CA       F8DA       71CA       F8DA       71CA      
E67A       F8DB       71CB       F8DB       71CB       F8DB       71CB      
E67B       F8DC       71CC       F8DC       71CC       F8DC       71CC      
E67C       F8DD       71CD       F8DD       71CD       F8DD       71CD      
E67D       F8DE       71CE       F8DE       71CE       F8DE       71CE      
E67E       F8DF       71CF       F8DF       71CF       F8DF       71CF      
E67F       F8E0       71D0       F8E0       71D0       F8E0       71D0      
E680       F8E1       71D1       F8E1       71D1       F8E1       71D1      
E681       F8E2       71D2       F8E2       71D2       F8E2       71D2      
E682       F8E3       71D3       F8E3       71D3       F8E3       71D3      
E683       F8E4       71D4       F8E4       71D4       F8E4       71D4      
E684       F8E5       71D5       F8E5       71D5       F8E5       71D5      
E685       F8E6       71D6       F8E6       71D6       F8E6       71D6      
E686       F8E7       71D7       F8E7       71D7       F8E7       71D7      
E687       F8E8       71D8       F8E8       71D8       F8E8       71D8      
E688       F8E9       71D9       F8E9       71D9       F8E9       71D9      
E689       F8EA       71DA       F8EA       71DA       F8EA       71DA      
E68A       F8EB       71DB       F8EB       71DB       F8EB       71DB      
E68B       F8EC       71DC       F8EC       71DC       F8EC       71DC      
E68C       F8ED       71DD       F8ED       71DD       F8ED       71DD      
E68D       F8EE       71DE       F8EE       71DE       F8EE       71DE      
E68E       F8EF       71DF       F8EF       71DF       F8EF       71DF      
E68F       F8F0       71E0       F8F0       71E0       F8F0       71E0      
E690       F8F1       71E1       F8F1       71E1       F8F1       71E1      
E691       F8F2       71E2       F8F2       71E2       F8F2       71E2      
E692       F8F3       71E3       F8F3       71E3       F8F3       71E3      
E693       F8F4       71E4       F8F4       71E4       F8F4       71E4      
E694       F8F5       71E5       F8F5       71E5       F8F5       71E5      
E695       F8F6       71E6       F8F6       71E6       F8F6       71E6      
E696       F8F7       71E7       F8F7       71E7       F8F7       71E7      
E697       F8F8       71E8       F8F8       71E8       F8F8       71E8      
E698       F8F9       71E9       F8F9       71E9       F8F9       71E9      
E699       F8FA       71EA       F8FA       71EA       F8FA       71EA      
E69A       F8FB       71EB       F8FB       71EB       F8FB       71EB      
E69B       F8FC       71EC       F8FC       71EC       F8FC       71EC      
E69C       F940       71ED       F940       71ED       F940       71ED      
E69D       F941       71EE       F941       71EE       F941       71EE      
E69E       F942       71EF       F942       71EF       F942       71EF      
E69F       F943       71F0       F943       71F0       F943       71F0      
E6A0       F944       71F1       F944       71F1       F944       71F1      
E6A1       F945       71F2       F945       71F2       F945       71F2      
E6A2       F946       71F3       F946       71F3       F946       71F3      
E6A3       F947       71F4       F947       71F4       F947       71F4      
E6A4       F948       71F5       F948       71F5       F948       71F5      
E6A5       F949       71F6       F949       71F6       F949       71F6      
E6A6       F94A       71F7       F94A       71F7       F94A       71F7      
E6A7       F94B       71F8       F94B       71F8       F94B       71F8      
E6A8       F94C       71F9       F94C       71F9       F94C       71F9      
E6A9       F94D       71FA       F94D       71FA       F94D       71FA      
